ID,question,category
911,"Extract key content based on the background information and the conversation:Brooklyn Nets : `~Team Owned`: Jay-ZJay-Z : `Team Owned`: Brooklyn Nets[Human]: Do you like the Brooklyn Nets? [Assistant]: I don't really follow sports much, did you know Jay-Z owns the team? [Human]: Wow, I did not know that. I don't really follow sports either but I enjoy watching the super bowl. Only provide the simplified text as the answer.",dialogue
912,Extract key content based on the background information and the conversation:Virginia Woolf wrote To The Lighthouse. To The Lighthouse was released 1927To The Lighthouse is written by Virginia WoolfVirginia Woolf wrote The Waves[Human]: Can you recommend a good book by Virginia Woolf? [Assistant]: Sure! Have your read the lighthouse? [Human]: No I have not.  When was it released? [Assistant]: It came out in 1927.  [Human]: Do you know any other books she wrote? Only provide the simplified text as the answer.,dialogue
913,"Extract key content based on the background information and the conversation:War of the Worlds is written by Josh Friedman[Human]: Do you know who wrote the War of the Worlds? [Assistant]: It was written by Josh Friedman, H.G. Wells, and David Koepp. Would you be interested in some similar works? [Human]: Yes please. [Assistant]: Do you like the adventure aspect of it? [Human]: Actually other works by Josh Friedman Only provide the simplified text as the answer.",dialogue
914,"Extract key content based on the background information and the conversation:Mike Colter starred in Zero Dark ThirtyZero Dark Thirty is starring Jessica Chastain[Human]: Hi, could you recommend some movies starring Mike Colter? [Assistant]: Mike Colter starred in Zero Dark Thirty, Taking Chance, Salt, Million Dollar Baby [Human]: Oh right, I think Jessica Chastain was in Zero Dark Thirty as well, right?  Only provide the simplified text as the answer.",dialogue
915,"Extract key content based on the background information and the conversation:Real Madrid C.F. : `~Team coached`: José Mourinho[Human]: I like Real Madrid C.f. , do do you? [Assistant]: That's a great soccer club.  Do you like soccer? [Human]: Yes I am a big fan of soccer  [Assistant]: Who is your favorite team? Can I help you find some players or coaches? [Human]: My favorite Team is Brazile , what is the name of the best player during the world cup game? Only provide the simplified text as the answer.",dialogue
916,Extract key content based on the background information and the conversation:A.A. Milne wrote Winnie-the-Pooh & The House at Pooh CornerWinnie-the-Pooh & The House at Pooh Corner was released 19261926 was the year that released The Sun Also Rises. The Sun Also Rises is starring Robert Evans[Human]: Do you know A.A. Milne? [Assistant]: Yes! He is famous because he wrote  Winnie-the-Pooh & The House at Pooh Corner and When We Were Very Young. [Human]: Right Winnie-the-Phone & The Hpuse at Pooh Corner was released in 1926 Only provide the simplified text as the answer.,dialogue
917,"Extract key content based on the background information and the conversation:The Namesake : `Next in series`: Unaccustomed Earth. Unaccustomed Earth has genre FictionUnaccustomed Earth has genre Short storyShort story has examples: The Nightingale[Human]: Could you recommend a book like The Namesake? [Assistant]: Sure! This books is a serie, so the next one is Unaccustomed Earth.  Do you like fiction? [Human]: Yes I do, but particularly short story fiction. Any recommendations? Only provide the simplified text as the answer.",dialogue
918,"Extract key content based on the background information and the conversation:Jacksonville Jaguars : `~Team Owned`: Wayne Weaver[Human]: Do you like the Jacksonville Jaguars? I'm more of a Dallas fan myself. [Assistant]: I actually don't like the Jacksonville Jaguars. But Dallas Cowboys, yes! They just beat the New Orleans Saints the other night. Which was awesome! [Human]: Cool. The Cowboys have up and down years, that's for sure, but when they play great, they're pretty unstoppable. Have you ever been to one of their games in person? [Assistant]: I haven't been to a Dallas Cowboys game, but I have seen the San Diego Chargers, which was a lot of fun.  [Human]: I have been to a couple of Cincinnati games. I don't think they were playing the Cowboys either time. Going to a game in person is so much funner than watching them on TV, don't you think? Only provide the simplified text as the answer.",dialogue
919,"Extract key content based on the background information and the conversation:FC Bayern Munich is a/an Sports Team[Human]: What do you think about FC Bayern Munich? [Assistant]: It's a German football league correct?  I prefer American football. [Human]: Yes, I prefer american football. Do you have a favorite team? [Assistant]: The Dallas Cowboys all the way.  Who's your favorite team? [Human]: My favorite team is the Redskins.  Only provide the simplified text as the answer.",dialogue
920,"Extract key content based on the background information and the conversation:Source Code is written by Ben RipleyBen Ripley wrote Source CodeSource Code has genre Thriller. Thriller has examples: Argo[Human]: Do you know anything about the movie Source Code? [Assistant]: It was written by Ben Ripley and starred Vera Farmiga and others.  Haven't seen the movie it's a Thriller.   [Human]: I haven't seen it either, could you recommend any similar movies? Only provide the simplified text as the answer.",dialogue
921,"Extract key content based on the background information and the conversation:Michael Fassbender starred in X-Men: First ClassX-Men: First Class is starring Michael Fassbender[Human]: I think Michael Fassbender is a good actor, what can you tell me about him? [Assistant]: Yes he is. He has starred in  X-Men: First Class, X-Men: Apocalypse, Wedding Belles, Wedding Belles, and Sherlock Holmes and the Case of the Silk Stocking which are a few to name. [Human]: Tell me more about the first film you mentioned. [Assistant]: The X-Men First Class has Adventure and Action genre and is directed by  Matthew Vaughn and was released in 2011.  [Human]: Who else was in the film? Only provide the simplified text as the answer.",dialogue
922,Extract key content based on the background information and the conversation:The No. 1 Ladies' Detective Agency is written by Alexander McCall Smith[Human]: Could you recommend any books like The No. 1 Ladies' Detective Agency? I enjoyed it and would like to add more to my reading list.  [Assistant]: Were you interested in the author or the genre because that book is part of a series.  [Human]: Could you tell me more about the author? [Assistant]: Sure he wrote genres such as mystery and suspense in the series that included Tears of the Giraffe and The Miracle at Speedy Motors.  [Human]: When did Tears of the Giraffe come out? That sounds like something I might read. Only provide the simplified text as the answer.,dialogue
923,"Extract key content based on the background information and the conversation:John Green wrote The Fault in Our StarsThe Fault in Our Stars has genre Young-adult fictionYoung-adult fiction has examples: The Fault in Our Stars[Human]: Do you know John Green? Is he a book author or a movie author? [Assistant]: John Green is an American book author. He wrote The Fault in Our Stars. Have your heard of it? [Human]: No, not yet! When was it released and what genre is it? Only provide the simplified text as the answer.",dialogue
924,"Extract key content based on the background information and the conversation:To Kill a Mockingbird is written by Harper LeeHarper Lee : `Influenced By`: Truman CapoteTruman Capote wrote Breakfast at Tiffany's[Human]: Do you have any information about the novel To Kill a Mockingbird?  [Assistant]: Yes, that is a fiction book written by Harper Lee. Are you interested in reading it? [Human]: Yes, as well anything written by the authors who influenced Ms. Lee, like Truman Capote and William Faulkner. Any suggestions?  Only provide the simplified text as the answer.",dialogue
925,"Extract key content based on the background information and the conversation:The Shining is written by Stephen King[Human]: Could you recommend books similar to The Shining  [Assistant]: Sure! It was written by Stephen King and is speculative fiction. Have you heard of Stephen King? [Human]: Yes, I have. What other books have he wrote? [Assistant]: Who wrote The Stand, which I really enjoyed. That one stars Rob Lowe. Have you seen that one? [Human]: No, I have not. Thank you for the recommendation  Only provide the simplified text as the answer.",dialogue
926,"Extract key content based on the background information and the conversation:Minority Report is starring Tom Cruise. Tom Cruise starred in Jack Reacher[Human]: I like the film Minority Report. Can you suggest any other action films starring Tom Cruise? [Assistant]: That is a great film. Tom Cruise was also in Jack Reacher. [Human]: Yes, he was. Who else was in that?  [Assistant]: Robert Duvall and David Oyelowo were also in Jack Reacher. It is a mystery/crime/action movie.  [Human]: I didn't realize Robert Duvall was in Jack Reacher. Was he in the sequel as well? Only provide the simplified text as the answer.",dialogue
927,"Extract key content based on the background information and the conversation:Alex Garland wrote Never Let Me Go. Never Let Me Go is starring Keira Knightley[Human]: Do you know of Alex Garland? [Assistant]: Yes I do, he wrote Never Let Me Go starring Keira Knightley. [Human]: I see. Would you recommend the book? [Assistant]: If you enjoy reading Science Fiction, I would recommend this book. [Human]: I do. I'll check it out. Thanks. Only provide the simplified text as the answer.",dialogue
928,"Extract key content based on the background information and the conversation:Robert Lewandowski : `~Player statistics`: Poland national football teamPoland national football team : `Player statistics`: Robert Lewandowski. Robert Lewandowski : `~Player statistics`: Lech PoznańLech Poznań : `Color`: White[Human]: i like Robert Lewandowski what do you know about him [Assistant]: I know he's in the poland national football team, but I don't follow football [Human]: o ok lech poznah also plays Only provide the simplified text as the answer.",dialogue
929,Extract key content based on the background information and the conversation:Nicki Minaj : `~Lyricist`: Where Them Girls AtWhere Them Girls At : `Composer`: Nicki Minaj. Nicki Minaj : `Musical Genre`: Dance-popDance-pop : `~Musical Genre`: Shakira[Human]: What do you think about Nikki Minaj? [Assistant]: I know that she is a lyricist on Where Them Girls At.  [Human]: Not really a fan of hers but do like music in the Dance pop Genre.  [Assistant]: She has an Indo-Carribean Ehnicity:  [Human]: Any similar musicians you can recommend? Only provide the simplified text as the answer.,dialogue
930,Extract key content based on the background information and the conversation:Something Borrowed is written by Emily Giffin. Emily Giffin wrote Where We BelongWhere We Belong was released 2012[Human]: Can you give me some more titles by the author of  Something Borrowed [Assistant]: Something Borrowed was written by Emily Griffin. She also wrote Where We Belong. [Human]: Where We Belong was released 2012 right? Only provide the simplified text as the answer.,dialogue
931,"Extract key content based on the background information and the conversation:Chuck Russell directed The Scorpion KingThe Scorpion King has genre Fantasy[Human]: Do you have any details you could tell me about the director, Chuck Russell? [Assistant]: Yes he directed The Scorpion King and The Mask, both Great MOVIES! [Human]: I think the Scorpion King was a Thriller Fantasy. Only provide the simplified text as the answer.",dialogue
932,"Extract key content based on the background information and the conversation:The Cabin in the Woods is directed by Drew Goddard[Human]: I like the cabin in the wood who directed it [Assistant]: The Cabin in the Woods was directed by Drew Goddard. Would you like to know who produced it? [Human]: Yes please tell me [Assistant]: It was produced by Joss Whedon. I can also give you other movies and TV shows Drew Goddard wrote, such as Cloverfield and Lost. [Human]: Yes please tell me another one Only provide the simplified text as the answer.",dialogue
933,"Extract key content based on the background information and the conversation:Anne Frank wrote The Diary of a Young Girl. The Diary of a Young Girl has genre Children's literature[Human]: I like Anne Frank as an author. Do you have any book recommendations? [Assistant]: The Diary of a Young Girl is written by Anne Frank. [Human]: Oh wow, can you tell me more about that? Only provide the simplified text as the answer.",dialogue
934,"Extract key content based on the background information and the conversation:Judd Apatow wrote Knocked Up. Knocked Up is starring Harold RamisHarold Ramis wrote Groundhog Day. Groundhog Day has genre RomanceGroundhog Day is written by Harold Ramis[Human]: I wonder what type of work did Judd Apatow do. Do you know? [Assistant]: Judd Apatow wrote the films This Is 40, Knocked Up, and Funny People.  Have you seen any ot those? [Human]: I haven't, but I say Groundhog Day. Who wrote and produced that? Only provide the simplified text as the answer.",dialogue
935,"Extract key content based on the background information and the conversation:Mary Ann Shaffer wrote The Guernsey Literary and Potato Peel Pie Society[Human]: I like Mary Ann Shaffer, do you have any of her books you could refer for me?  [Assistant]: Yes, how about Guernsey Literary or Potato Peel Pie Society? They are both Historical Fiction genre. [Human]: Sounds great, could you enlighten me a little bit more about Guernsey Literary? What is it about really? [Assistant]: Yes it was released 2008. The same year as The darkest kiss. [Human]: Wow, I didn't know that, well, I'll have to check on that later. Thanks for everything. Only provide the simplified text as the answer.",dialogue
936,"Extract key content based on the background information and the conversation:Michael O'Neill starred in Transformers[Human]: Do you know anything about Michael O'Neill? I know he's an actor but I'm not sure what he has starred in. [Assistant]: Michael O'Neill starred in Transformers, Traffic, and  Seabiscuit. [Human]: I loved Transformers! Who were the stars in that? I was so caught up with the action that I didn't pay attention to the actors. [Assistant]: The Transformers blockbuster starred Shia LaBeouf, Megan Fox, and Josh Duhamel [Human]: Oh, yeah. Who was the director? Only provide the simplified text as the answer.",dialogue
937,"Extract key content based on the background information and the conversation:Harry Potter and the Prisoner of Azkaban is written by J. K. RowlingJ. K. Rowling wrote Harry Potter literary series[Human]: I like ""Harry Potter and the Prisoner of Azkaban."" Can you recommend a similar book? [Assistant]: Yeah, there is other in the series, harry potter and the order of the phoenix book [Human]: Indeed. What else has J.K. Rowling written? Only provide the simplified text as the answer.",dialogue
938,Extract key content based on the background information and the conversation:There's Something About Mary is starring Willie GarsonWillie Garson starred in There's Something About Mary. There's Something About Mary has genre Romantic comedyThere's Something About Mary has genre Romantic comedy[Human]: I like There's Something About Mary?  [Assistant]: I have never seen that movie I know it is written by Peter Farrelly though. [Human]: It is a great movie starring Ben Stiller and Matt Dillion.  [Assistant]: It also stars Willie Garson as well what is it about? [Human]: It is a Romantic Comedy  Only provide the simplified text as the answer.,dialogue
939,"Extract key content based on the background information and the conversation:Mary Ann Shaffer wrote The Guernsey Literary and Potato Peel Pie Society[Human]: Can you please recommend books written by Mary Ann Shaffer? [Assistant]: Absolutely! She wrote The Guernsey Literary and Potato Peel Pie Society. Not only is she an author she is a librarian. [Human]: Amazing! Can you tell me about the both books briefly? [Assistant]: That's just on book with a long title. It's historical fiction and was released in 2008. It is set in England. [Human]: Oh I see. The title really sounds interesting. Thanks for this great recommendation for my next Mary Ann Shaffer book to read, Only provide the simplified text as the answer.",dialogue
940,"Extract key content based on the background information and the conversation:Tony Goldwyn starred in Someone Like You. Someone Like You is written by Sarah Dessen[Human]: Could you recommend some of Tony Goldwyn's movies? [Assistant]: Are you interested in movies he's starred in or ones he has directed? [Human]: I am interested in the ones he has acted in  [Assistant]: Tony Goldwyn has starred in Someone Like You, The Pelican Brief, and The Mechanic. Have you seen any of these? [Human]: I have watched The Mechanic, are any of these comedy movies? Only provide the simplified text as the answer.",dialogue
941,Extract key content based on the background information and the conversation:Neil Jordan wrote The Good Thief. The Good Thief is written by Jean-Pierre MelvilleThe Good Thief is starring Ralph FiennesRalph Fiennes starred in The Good Thief[Human]: Do you have any recommendations for movies directed y Neil Jordan? [Assistant]: Neil Jordan wrote The Good Thief. it has genre Thriller [Human]: Is that the movie starring Ralph Fiennes? Only provide the simplified text as the answer.,dialogue
942,"Extract key content based on the background information and the conversation:Henry Cavill starred in Whatever WorksWhatever Works is written by Woody AllenWoody Allen wrote To Rome with Love. To Rome with Love has genre Comedy[Human]: Have you ever heard of Henry Cavill? Can you recommend some of his movies? [Assistant]: I would recommend Whatever Works and The Count of Monte Cristo.  [Human]: Oh, I love Woody Allen movies. Who else is in Whatever Works? Only provide the simplified text as the answer.",dialogue
943,Extract key content based on the background information and the conversation:Laini Taylor is a/an AuthorAuthor has example: Émile DurkheimÉmile Durkheim : `Gender`: Male[Human]: Do you know anything about Laini Taylor? [Assistant]: Laini Taylor is an author who wrote Dreams of Gods & Monsters and Days of Blood & Starlight.  [Human]: Is Taylor similar to Emile Durkheim? Only provide the simplified text as the answer.,dialogue
944,Extract key content based on the background information and the conversation:Alice Walker wrote The Temple of My Familiar[Human]: Do you like Alice Walker? [Assistant]: He wrote The Temple of My Familiar [Human]: When was the book released? [Assistant]: In 1989 [Human]: What is the genre please? Only provide the simplified text as the answer.,dialogue
945,Extract key content based on the background information and the conversation:Andrés Iniesta : `~Player statistics`: Spain national football team[Human]: I would like some basic information about  Andrés Iniesta. [Assistant]: He's a soccer player from the Spanish National team. You like soccer? [Human]: I am not a big fan but I watched a game recently and he seems popular. I like Gymnastics more [Assistant]: I am not either. I just follow soccer because of David Beckham.  [Human]: I am definitely familiar with David Beckham. What other sports do you like? Only provide the simplified text as the answer.,dialogue
946,"Extract key content based on the background information and the conversation:Voltaire wrote CandideCandide was released 17591759 was the year that released Candide. Candide : `Kind of composition`: Overture[Human]: Could you recommend ny books by Voltaire [Assistant]: Voltaire was a writer, poet, historian and playwright who wrote Candide. [Human]: Candide is the  Operetta released in 1759 right Only provide the simplified text as the answer.",dialogue
947,"Extract key content based on the background information and the conversation:Shikhar Dhawan : `Sport played`: Cricket (Interest)Cricket (Interest) : `~Sport played`: Shikhar Dhawan[Human]: Do you know anything about Shikhar Dhawan? [Assistant]: Yes, I know he plays Cricket in India. Do you know anything about Cricket? [Human]: I don't know anything about Cricket. Do you like Cricket? What is your favorite sport. Only provide the simplified text as the answer.",dialogue
948,Extract key content based on the background information and the conversation:Anne Frank wrote The Diary of a Young Girl. The Diary of a Young Girl has genre Biography[Human]: I like Ann Frank when was her book released [Assistant]: She wrote The Diary of a Young Girl wrote in 1942. [Human]: What was the genere of that book? [Assistant]: It is a Biography. Do you like biographies? [Human]: Yes can you name another one? Only provide the simplified text as the answer.,dialogue
949,"Extract key content based on the background information and the conversation:Winnie-the-Pooh is written by Ernest H. Shepard. Ernest H. Shepard wrote The House at Pooh CornerThe House at Pooh Corner is written by Ernest H. ShepardErnest H. Shepard wrote The House at Pooh Corner. The House at Pooh Corner was released 1928[Human]: Can you recommend any other books like Winnie-the-Pooh? [Assistant]: Certainly, Do you like the book because it children's literature?  [Human]: Yes, I like children's literature. [Assistant]: There is another children's literature written by the same author Ernest H. Shepard ; titled The House at Pooh Corner have you read this?  [Human]: Interesting, when was it released? Only provide the simplified text as the answer.",dialogue
950,Extract key content based on the background information and the conversation:Zoë Kravitz starred in Yelling to the SkyYelling to the Sky is starring Tim Blake Nelson. Tim Blake Nelson starred in The Big Year[Human]: Do you know alot about Zoe Kravitz? [Assistant]: I know that Zoë Kravitz starred in Yelling to the Sky and Twelve. [Human]: Did you know that Tim Blake Nelson also starred in that movie? Only provide the simplified text as the answer.,dialogue
951,Extract key content based on the background information and the conversation:Alexis Sánchez : `~Player statistics`: Chile national football teamChile national football team : `Player statistics`: Alexis Sánchez. Alexis Sánchez : `~Player statistics`: Udinese Calcio[Human]: Do you know alot about Alexis Sánchez Chilean soccer player?  I don't know a lot about soccer. [Assistant]: I know that Alexis Sanchez is on the Chile national football team [Human]: He plays with Udinese Calcio and Colo-Colo.  Do you like Soccer? Only provide the simplified text as the answer.,dialogue
952,"Extract key content based on the background information and the conversation:W.W. Denslow wrote The Wonderful Wizard of OzThe Wonderful Wizard of Oz is written by W.W. DenslowW.W. Denslow wrote The Wonderful Wizard of Oz. The Wonderful Wizard of Oz was released 1900[Human]: Can you recommend any authors related to W.W. Denslow? [Assistant]: I'm sorry, I do not have access to that information. But I can tell you he wrote The Wonderful Wizard of Oz.  [Human]: I like the Wizard of Oz when was it released again? Only provide the simplified text as the answer.",dialogue
953,"Extract key content based on the background information and the conversation:Blake Griffin : `~has_person`: Oklahoma City[Human]: What do you think about Blake Griffin?      [Assistant]: Isn't he a basketball player. Who does he play for? [Human]: Blake Griffin is a basketball player for the Detroit Pistons [Assistant]: That's right. Did he play in Oklahoma City at one time? [Human]: Yes, he did.  He won 4 high school state titles at Oklahoma Christian School Only provide the simplified text as the answer.",dialogue
954,"Extract key content based on the background information and the conversation:The Kite Runner is written by Khaled HosseiniKhaled Hosseini wrote The Kite Runner. The Kite Runner is edited by Matt Chesse[Human]: Do you know something like the Kite Runner? [Assistant]: Do you like the Kite Runner because it is by Khaled Hosseini or because it is a Romantic Comedy? [Human]: I really like the work of Hosseni so if you can tell me other things he did, that would be great! Only provide the simplified text as the answer.",dialogue
955,"Extract key content based on the background information and the conversation:Sam Mendes directed Road to Perdition. Road to Perdition is starring Jennifer Jason LeighRoad to Perdition is starring Tom HanksTom Hanks wrote Larry Crowne. Larry Crowne has genre Romantic comedy[Human]: Could you recommend any movies directed by Sam Mendes? [Assistant]: Sure, Road to Perdition, starring Jennifer Jason Leigh, is a great crime fiction movie you would enjoy. [Human]: That was a good movie. I saw it a long time ago. Didn't that movie have Tom Hanks in it too? [Assistant]: Yes, Tom Hanks also starred in it.  [Human]: Are they any movies similar to Road to Perdition? Only provide the simplified text as the answer.",dialogue
956,"Extract key content based on the background information and the conversation:Linkin Park : `~Member of`: Rob Bourdon[Human]: what do you think of Linkin Park [Assistant]: I love Linkin Park, My favorite song is Bleed it out. How about you? [Human]: my favorite is one step closer, who other singer you like? [Assistant]: I like the Band Muse, Do you know them? [Human]: Yeah I like them too, Dig Down Only provide the simplified text as the answer.",dialogue
957,"Extract key content based on the background information and the conversation:The Last Lecture has genre Non-fictionNon-fiction has examples: Washington's CrossingWashington's Crossing is written by David Hackett Fischer[Human]: Do you know who wrote the book The Last Lecture? [Assistant]: The Last Lecture was released in 2008 a non fiction genre.  It shows it was written by two different authors. [Human]: OK, can  you give me some examples of non-fiction books? [Assistant]: Sure a couple of examples would be Zeitoun and When Bad Things Happen to Good People.  Do you like this genre? [Human]: Oh yes, I really like Washington's Crossing and Visions of Sugar Plums. I'd like to hear some more choices. Only provide the simplified text as the answer.",dialogue
958,Extract key content based on the background information and the conversation:Celâl Üster wrote Nineteen Eighty-Four. Nineteen Eighty-Four : `Subject`: English LanguageNineteen Eighty-Four is written by George OrwellGeorge Orwell wrote Keep the Aspidistra Flying[Human]: Could you recommend a book by Celâl Üster?  [Assistant]: Celâl Üster wrote Nineteen Eighty-Four [Human]: Really! The 1984 book I'm familiar with is by George Orwell. When was the Celal Uster book released? Only provide the simplified text as the answer.,dialogue
959,"Extract key content based on the background information and the conversation:Deception Point is written by Dan BrownDan Brown wrote Angels & Demons. Angels & Demons has genre Suspense[Human]: I really liked the book Deception Point. Can you find some similar titles? [Assistant]: Deception Point was  written by Dan Brown.The genre is Techno-thriller and  Speculative fiction, Is that what you  are looking for? [Human]: Yes that's the one, did he also write Angels & Demons?  Only provide the simplified text as the answer.",dialogue
960,Extract key content based on the background information and the conversation:Sandra Ellis Lafferty starred in Walk the LineWalk the Line is starring Sandra Ellis LaffertySandra Ellis Lafferty starred in Walk the Line. Walk the Line has genre Historical period drama[Human]: Could you recommend some movies that Sandra Ellis Lafferty has been in? [Assistant]: She was in Walk the Line and Self/less. Do those sound interesting to you? [Human]: What type of movie is Walk the Line? Only provide the simplified text as the answer.,dialogue
961,"Extract key content based on the background information and the conversation:Beautiful Creatures has genre Romance novelRomance novel has examples: Wide Sargasso SeaWide Sargasso Sea was released 1966[Human]: Do you like the book, Beautiful Creatures? [Assistant]: I do! I like Romance novel, especially Margaret Stohl's work. Do you know her? [Human]: I am not familiar with Margaret Stohl, but if you like Romance, you may enjoy Wide Sargasso Sea. Only provide the simplified text as the answer.",dialogue
962,"Extract key content based on the background information and the conversation:Katy Perry is a/an Singer-songwriter[Human]: Do you know anything about Katy Perry? [Assistant]: Katy Perry is a singer-songwriter and has also starred in movies as a voice actor. Are you a fan of hers? [Human]: Yes, I like her music. Have you listened to her songs? [Assistant]: I have, I enjoy the song Firework. Which one is your favorite? [Human]: Firework is also my favorite. I love the music video Only provide the simplified text as the answer.",dialogue
963,Extract key content based on the background information and the conversation:American Hustle has genre Drama[Human]: Could you recommend a movie similar to American Hustle? [Assistant]: Surely. American Hustle is a drama. Is that what you like or is it the cast? [Human]: Yes I like drama! Tell me more.  [Assistant]: Ok. One classic that comes to mind is To Kill a Mockingbird. The Star of it is Brock Peters. [Human]: When did this movie come out? Only provide the simplified text as the answer.,dialogue
964,"Extract key content based on the background information and the conversation:Orson Scott Card wrote XenocideXenocide is written by Orson Scott Card. Orson Scott Card is a/an Writer[Human]: I like Orson Scott Card. What do you know of him? [Assistant]: I know he wrote Xenocide, The Memory of Earth, The Lost Gate and The Gate Thief. Have you read any of his work ? [Human]: I've read Xenocide and Speaker For The Dead. Only provide the simplified text as the answer.",dialogue
965,"Extract key content based on the background information and the conversation:The Incredibles is starring Samuel L. Jackson[Human]: I'd like to see a family movie like the Incredibles [Assistant]: Do you like this movie because it stars Samuel L. Jackson? [Human]: yes. I love him [Assistant]: Great, I would recommend Iron Man 2, it stars Samuel L. Jackson and has a lot of action [Human]: Can you tell me who else stars in Iron Man 2 Only provide the simplified text as the answer.",dialogue
966,"Extract key content based on the background information and the conversation:New England Patriots : `~Team`: National Football League[Human]: Do you like the New England Patriots? [Assistant]: They are NFL football team right? No, I havent watched much of football. I did watch Messi and David Beckham though sometime back. [Human]: They are a football team. What sport do you enjoy watching? [Assistant]: I like cricket, did you ever watch cricket? [Human]: I've actually never watched it. Is it a team sport? Only provide the simplified text as the answer.",dialogue
967,"Extract key content based on the background information and the conversation:Scott O'Dell : `Award Won`: John Newbery MedalJohn Newbery Medal : `~Category of`: John Newbery MedalJohn Newbery Medal : `~Award Won`: Tomie dePaola[Human]: Do you know of any books written by Scott O'Dell? [Assistant]: Yes.  He's a great author and an award winner.  He wrote Island of the Blue Dolphins.   [Human]: I remember reading that one when I was younger. Did he write mostly children's books? [Assistant]: I'm not sure, but I can tell you he was one of many that one the John Newbery Medal.  Would you like to know some others? [Human]: Sure. Any other Newbery Award winning authors you know of? Only provide the simplified text as the answer.",dialogue
968,Extract key content based on the background information and the conversation:Mission: Impossible - Rogue Nation is starring Tom Cruise. Tom Cruise starred in Valkyrie[Human]: Can you recommend another movie like Mission: Impossible - Rogue Nation? [Assistant]: Well Tom cruise starred in Mission impossible Rogue Nation so if you like him he also starred in Valkyrie. [Human]: Yes! Love him. What genre is Valkyrie? [Assistant]: Valkyrie falls under the genre war and political thriller. [Human]: Sounds interesting. Who else stars in it? Only provide the simplified text as the answer.,dialogue
969,"Extract key content based on the background information and the conversation:Oldboy has genre World cinema[Human]: Do you know any Drama/Mystery movies like Oldboy? [Assistant]: Do you like that movie because of the Mystery or Thriller genre? [Human]: Yes, I am also a big fan of Korean movies. Can you suggest something that's mystery/thriller and also Korean? [Assistant]: Sure, Lady Vengeance is the sequel to Oldboy. [Human]: Really? Cool! Who stars in Lady Vengeance? Only provide the simplified text as the answer.",dialogue
970,"Extract key content based on the background information and the conversation:Ang Lee is a/an Author[Human]: What do you recommend from Ang Lee? [Assistant]: Ang Lee is an author, film producer, director, and screenwriter. What type of his work were you interested in? [Human]: What films did he produce?  [Assistant]: I do not have information on that right now. A couple other authors that I know of are, Winston Churchill and Woody Allen. Are you familiar with them? [Human]: Yes, I am. Do you have any recommendations from Woody Allen? Only provide the simplified text as the answer.",dialogue
971,Extract key content based on the background information and the conversation:The Catcher in the Rye has genre NovelNovel has examples: Breathing Lessons. Breathing Lessons is written by Anne TylerAnne Tyler wrote Breathing Lessons. Breathing Lessons has genre Novel[Human]: Could you tell me more information about the book The Catcher in the Rye? [Assistant]: The Catcher in the Rye is a novel written by J.D. Sallinger released in 1951. [Human]: How about Breathing Lessons ? Only provide the simplified text as the answer.,dialogue
972,"Extract key content based on the background information and the conversation:Dress Your Family in Corduroy and Denim is written by David SedarisDavid Sedaris wrote Squirrel Seeks Chipmunk: A Modest BestiarySquirrel Seeks Chipmunk: A Modest Bestiary is written by David Sedaris. David Sedaris wrote SantaLand Diaries[Human]: Do you have a book called Dress Your Family in Corduroy and Denim? [Assistant]: By David Sedaris? I love that book. Have you read it? [Human]: no i havent read that book. what else has he written? [Assistant]: Oh, he's written a bunch. A couple of my favorites are When You Are Engulfed in Flames, and Naked. Were you looking for something specific? [Human]: what about something like Squirrel Seeks Chipmunk? Only provide the simplified text as the answer.",dialogue
973,Extract key content based on the background information and the conversation:Cristiano Ronaldo : `~Player statistics`: Real Madrid C.F.Real Madrid C.F. : `~Team coached`: José MourinhoJosé Mourinho : `Team`: Inter Milan[Human]: i like cristiano ronaldo [Assistant]: yes he plays for real madrid [Human]: jose mourinho Only provide the simplified text as the answer.,dialogue
974,Extract key content based on the background information and the conversation:Terminator 2: Judgment Day is directed by James Cameron[Human]: Do you have  Terminator 2: Judgment Day? Only provide the simplified text as the answer.,dialogue
975,"Extract key content based on the background information and the conversation:Stephen R. Covey wrote Principle Centered LeadershipPrinciple Centered Leadership was released 1991. 1991 was the year that released Paradise[Human]: I like Stephen R Covey, Can you recommend any of his Books? [Assistant]: Yes, He wrote Principle Centered Leadership and The Seven Habits of Highly Effective People.  [Human]: Great, Can you tell me when Principle centered Leadership was released? Only provide the simplified text as the answer.",dialogue
976,"Extract key content based on the background information and the conversation:Lionel Messi : `Award Won`: UEFA Club Footballer of the Year[Human]: Do you know Lionel Messi? [Assistant]: I do not, who is that? [Human]: Lionel Messi is an Argentine professional footballer. Do you like soccer?  Only provide the simplified text as the answer.",dialogue
977,"Extract key content based on the background information and the conversation:Robert Thompson wrote The GodfatherThe Godfather is written by Mario PuzoMario Puzo wrote The Sicilian[Human]: Do you know anything interesting about the author Robert Thompson? Heard some colleagues talking about him earlier today. [Assistant]: Sure, he wrote The Godfather, which was released in 1969. Have you seen the movie adaptation? [Human]: I have, but I thought Mario Puzo wrote the novel the Godfather. I am guessing Robert Thompson wrote the screenplay? Only provide the simplified text as the answer.",dialogue
